strain_collection_id,strain_id,strain_name,gene_id,plate,row,column,plate_control,excluded
MATa-2021ver-384,rec7581,hug1,S000007472,11,7,5,TRUE,FALSE
MATa-2021ver-384,rec7582,ymr001c-a,S000028691,11,7,7,TRUE,FALSE
MATa-2021ver-384,rec7583,ymr013w-a,S000007622,11,7,9,TRUE,FALSE
MATa-2021ver-384,rec7585,ymr105w-a,S000028692,11,7,11,TRUE,FALSE
MATa-2021ver-384,rec7587,ymr175w-a,S000028848,11,7,13,TRUE,FALSE
MATa-2021ver-384,rec7588,ymr182w-a,S000028693,11,7,15,TRUE,FALSE
MATa-2021ver-384,rec7589,cmc4,S000028514,11,7,17,TRUE,FALSE
MATa-2021ver-384,rec7590,ymr230w-a,S000028576,11,7,19,TRUE,FALSE
MATa-2021ver-384,rec7591,ymr242w-a,S000028694,11,7,21,TRUE,FALSE
MATa-2021ver-384,rec7592,ymr247w-a,S000028849,11,7,23,TRUE,FALSE
MATa-2021ver-384,rec7593,ymr272w-b,S000028696,11,9,1,TRUE,FALSE
MATa-2021ver-384,rec7594,ymr315w-a,S000028697,11,9,3,TRUE,FALSE
MATa-2021ver-384,rec7596,ynl042w-b,S000028850,11,9,5,TRUE,FALSE
MATa-2021ver-384,rec7597,ynl067w-b,S000028810,11,9,7,TRUE,FALSE
MATa-2021ver-384,rec7598,ynl097c-b,S000028699,11,9,9,TRUE,FALSE
MATa-2021ver-384,rec7599,dgr1,S000028579,11,9,11,TRUE,FALSE
MATa-2021ver-384,rec7601,ynl146c-a,S000028851,11,9,13,TRUE,FALSE
MATa-2021ver-384,rec7602,ynl162w-a,S000007624,11,9,15,TRUE,FALSE
MATa-2021ver-384,rec7603,ynl277w-a,S000028852,11,9,17,TRUE,FALSE
MATa-2021ver-384,rec7605,yol013w-b,S000007252,11,9,19,TRUE,FALSE
MATa-2021ver-384,rec7606,yol019w-a,S000028707,11,9,21,TRUE,FALSE
MATa-2021ver-384,rec7607,yol038c-a,S000028812,11,9,23,TRUE,FALSE
MATa-2021ver-384,rec7608,ddr2,S000005413,11,11,1,TRUE,FALSE
MATa-2021ver-384,rec7609,atp19,S000007339,11,11,3,TRUE,FALSE
MATa-2021ver-384,rec7610,mhf1,S000007626,11,11,5,TRUE,FALSE
MATa-2021ver-384,rec7611,yol097w-a,S000028854,11,11,7,TRUE,FALSE
MATa-2021ver-384,rec7612,yol159c-a,S000007627,11,11,9,TRUE,FALSE
MATa-2021ver-384,rec7613,yol164w-a,S000028580,11,11,11,TRUE,FALSE
MATa-2021ver-384,rec7616,yor020w-a,S000028526,11,11,13,TRUE,FALSE
MATa-2021ver-384,rec7618,yor034c-a,S000028856,11,11,15,TRUE,FALSE
MATa-2021ver-384,rec7620,yor161c-c,S000028712,11,11,17,TRUE,FALSE
MATa-2021ver-384,rec7621,yor293c-a,S000028858,11,11,19,TRUE,FALSE
MATa-2021ver-384,rec7622,yor316c-a,S000028584,11,11,21,TRUE,FALSE
MATa-2021ver-384,rec7623,yor376w-a,S000028586,11,11,23,TRUE,FALSE
MATa-2021ver-384,rec7625,ypl038w-a,S000028588,11,13,1,TRUE,FALSE
MATa-2021ver-384,rec7626,eri1,S000028423,11,13,3,TRUE,FALSE
MATa-2021ver-384,rec7627,ypl119c-a,S000028859,11,13,5,TRUE,FALSE
MATa-2021ver-384,rec7628,ypl152w-a,S000028721,11,13,7,TRUE,FALSE
MATa-2021ver-384,rec7629,coa2,S000028527,11,13,9,TRUE,FALSE
MATa-2021ver-384,rec7631,ypr108w-a,S000028590,11,13,11,TRUE,FALSE
MATa-2021ver-384,rec7632,ypr159c-a,S000028725,11,13,13,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,13,15,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,13,17,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,13,19,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,13,21,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,13,23,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,3,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,5,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,7,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,9,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,11,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,13,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,15,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,17,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,19,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,21,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,11,15,23,TRUE,FALSE
MATa-2021ver-384,rec3151,grx7,S000000218,12,2,2,TRUE,FALSE
MATa-2021ver-384,rec3152,mnn2,S000000219,12,2,4,TRUE,FALSE
MATa-2021ver-384,rec3153,ybr016w,S000000220,12,2,6,TRUE,FALSE
MATa-2021ver-384,rec3155,gal7,S000000222,12,2,8,TRUE,FALSE
MATa-2021ver-384,rec3156,gal10,S000000223,12,2,10,TRUE,FALSE
MATa-2021ver-384,rec3157,gal1,S000000224,12,2,12,TRUE,FALSE
MATa-2021ver-384,rec3158,fur4,S000000225,12,2,14,TRUE,FALSE
MATa-2021ver-384,rec3159,poa1,S000000226,12,2,16,TRUE,FALSE
MATa-2021ver-384,rec3160,chs3,S000000227,12,2,18,TRUE,FALSE
MATa-2021ver-384,rec3161,sco2,S000000228,12,2,20,TRUE,FALSE
MATa-2021ver-384,rec3162,ola1,S000000229,12,2,22,TRUE,FALSE
MATa-2021ver-384,rec3163,etr1,S000000230,12,2,24,TRUE,FALSE
MATa-2021ver-384,rec3164,ybr027c,S000000231,12,4,2,TRUE,FALSE
MATa-2021ver-384,rec3165,ypk3,S000000232,12,4,4,TRUE,FALSE
MATa-2021ver-384,rec3167,rkm3,S000000234,12,4,6,TRUE,FALSE
MATa-2021ver-384,rec3168,rpl4a,S000000235,12,4,8,TRUE,FALSE
MATa-2021ver-384,rec3169,ybr032w,S000000236,12,4,10,TRUE,FALSE
MATa-2021ver-384,rec3170,eds1,S000000237,12,4,12,TRUE,FALSE
MATa-2021ver-384,rec3171,hmt1,S000000238,12,4,14,TRUE,FALSE
MATa-2021ver-384,rec3173,csg2,S000000240,12,4,16,TRUE,FALSE
MATa-2021ver-384,rec3174,sco1,S000000241,12,4,18,TRUE,FALSE
MATa-2021ver-384,rec3177,fig1,S000000244,12,4,20,TRUE,FALSE
MATa-2021ver-384,rec3178,fat1,S000000245,12,4,22,TRUE,FALSE
MATa-2021ver-384,rec3179,cst26,S000000246,12,4,24,TRUE,FALSE
MATa-2021ver-384,rec3180,qdr3,S000000247,12,6,2,TRUE,FALSE
MATa-2021ver-384,rec3181,tcm62,S000000248,12,6,4,TRUE,FALSE
MATa-2021ver-384,rec3182,gip1,S000000249,12,6,6,TRUE,FALSE
