temperature,strain_name,strain_id,plate,row,column,query_id,t,p,mean_dif,sd_dif,mean_lgr,sd_lgr
30,nsg2,rec2056,8,4,10,g1,-0.8700641184948664,0.41160869117655363,-0.04930555518107096,0.1581043107655155,-0.08320050596939772,0.24040967174121083
30,nsg2,rec2056,8,4,10,g6,0.5295207589848364,0.6106136710143768,0.0182670942352387,0.0917179119642574,0.019834821145340617,0.1194104325924521
30,nsi1,rec3965,11,2,2,g1,-4.13176850159068,0.00243874275610801,-0.1445228145239717,0.09319527133683593,-0.2303572255866703,0.16062921584293502
30,nsi1,rec3965,11,2,2,g6,-2.7115724601354554,0.02782567240879828,-0.17172145979370565,0.17247280752899402,-0.2974164497222085,0.29862160975798585
30,nsr1,rec4789,4,2,7,g1,0.17493848390725567,0.8642928619755261,0.011192465221368686,0.21668148342602822,0.08829054834073427,0.6885603187347219
30,nsr1,rec4789,4,2,7,g6,-0.49234985717798285,0.6325445272750226,-0.030959562414508222,0.20909243308392234,-0.041718771219657266,0.6924335810095525
30,nst1,rec7231,12,13,18,g1,3.086486549741932,0.008063716009690691,0.06537819306738696,0.05461061282053986,0.08836647993977889,0.07332086704534528
30,nst1,rec7231,12,13,18,g6,5.9369457584683465,1.0446643852006146e-4,0.19020723522185048,0.07247479065170648,0.24130948526701912,0.08475644779810153
30,nta1,rec6860,11,4,17,g1,-0.20567265603284343,0.8402761438217189,-0.009993912689631124,0.12311717946563096,-0.016763476410707405,0.16340727000982236
30,nta1,rec6860,11,4,17,g6,2.067198887615846,0.06318375818043782,0.06784825607848467,0.07419056939832686,0.09471198280394344,0.1029698324727975
30,ntc20,rec3328,3,4,23,g1,2.3806242771966524,0.03225247408610903,0.07269164737235913,0.042112410811365054,0.09791679557083013,0.05669082455362026
30,ntc20,rec3328,3,4,23,g6,2.478691196054189,0.026798779608433635,0.08591262399210962,0.07904225319150944,0.1137914288606103,0.10812736714163061
30,nte1,rec511,1,3,24,g1,0.8978517083392897,0.3888733836376006,0.0437250944595199,0.10036082107671958,0.06153158937725234,0.14736107790107875
30,nte1,rec511,1,3,24,g6,0.10557178664704549,0.9183473299126463,0.0076326876460321436,0.16196493789254385,-0.015735696613950363,0.28490864261188786
30,ntg1,rec393,1,8,10,g1,1.3006411586660402,0.2209643113883458,0.014017676023153208,0.029731770725489336,0.017667158188742444,0.03730342663492777
30,ntg1,rec393,1,8,10,g6,2.3793855432485014,0.0482619490279274,0.1217833163071779,0.14399798311016487,0.13996668361598807,0.17182565398997338
30,ntg2,rec1734,2,3,15,g1,-1.2934349141391461,0.21759570784898968,-0.04140428380347806,0.05317813351142281,-0.05883632629560865,0.0746288661573522
30,ntg2,rec1734,2,3,15,g6,-1.4376478580956633,0.17647210382073622,-0.054565494503437326,0.06740115965271011,-0.07986141114625589,0.0982638422575518
30,nth1,rec3941,10,13,12,g1,-0.1857337745178113,0.8560571405299596,-0.005475496812858388,0.07087757891524771,-0.005828690370644554,0.10608338110532801
30,nth1,rec3941,10,13,12,g6,-2.114587649868157,0.05347657904707522,-0.07111325042411219,0.05808700333100622,-0.11035986388974053,0.08891741609369282
30,nth2,rec3136,11,15,6,g1,-0.09829899108437602,0.9230887636509902,-0.004765542161489153,0.07324964678995893,-0.006535093191394811,0.097903394173528
30,nth2,rec3136,11,15,6,g6,0.3883746658876771,0.7068207660090295,0.014337309056911456,0.077403989574304,0.023421429324169126,0.10170492273336296
30,nto1,rec7146,14,12,8,g1,1.4668967928206167,0.1842614933590861,0.1534677740628122,0.28904965250373194,0.3242097436835057,0.7266848596757766
30,nto1,rec7146,14,12,8,g6,1.7316097745493466,0.1226604157569466,0.18434734476725506,0.2977806200609221,0.3615013859523167,0.7331257402162538
30,nuc1,rec1217,6,2,22,g1,-1.8525836503673314,0.08540757812339349,-0.11115521836295743,0.18207189624995015,-0.14767096200131374,0.2334194025798837
30,nuc1,rec1217,6,2,22,g6,-1.0115449736063227,0.3324650587044897,-0.04733245492842135,0.097179231141741,-0.05650607250714045,0.118168864793533
30,num1,rec3508,6,5,6,g1,-1.1793841636380324,0.25818240150336635,-0.0636363280344048,0.18533646952581684,-0.1296462169563097,0.3594932300890785
30,num1,rec3508,6,5,6,g6,-4.132335220829927,0.0010621262711466963,-0.19493534284050876,0.04095440803804246,-0.42447535421902277,0.08983378034963062
30,nup100,rec4917,5,2,11,g1,-4.427062518824179,0.0011504392105083855,-0.1330796870238653,0.08511700499797006,-0.2373474428544532,0.15782061175677833
